Postcode,School count,Education sector,School number,Name,Longitude,Latitude,medianSoldPrice,numberSold
3040,30,Independent,1117,Lowther Hall Anglican Grammar School,144.914974,-37.759908,1360000.0,223.0
3040,30,Independent,1117,Lowther Hall Anglican Grammar School,144.914974,-37.759908,1360000.0,223.0
3040,30,Independent,1117,Lowther Hall Anglican Grammar School,144.914974,-37.759908,1360000.0,223.0
3040,30,Catholic,1193,St Therese's School,144.910309,-37.751111,1360000.0,223.0
3040,30,Catholic,1193,St Therese's School,144.910309,-37.751111,1360000.0,223.0
3040,30,Catholic,1193,St Therese's School,144.910309,-37.751111,1360000.0,223.0
3040,30,Catholic,1471,St Bernard's College,144.8832,-37.749392,1360000.0,223.0
3040,30,Catholic,1471,St Bernard's College,144.8832,-37.749392,1360000.0,223.0
3040,30,Catholic,1471,St Bernard's College,144.8832,-37.749392,1360000.0,223.0
3040,30,Catholic,1513,Resurrection House,144.905195,-37.756648,1360000.0,223.0
3040,30,Catholic,1513,Resurrection House,144.905195,-37.756648,1360000.0,223.0
3040,30,Catholic,1513,Resurrection House,144.905195,-37.756648,1360000.0,223.0
3040,30,Catholic,1585,Our Lady of the Nativity School,144.896581,-37.756347,1360000.0,223.0
3040,30,Catholic,1585,Our Lady of the Nativity School,144.896581,-37.756347,1360000.0,223.0
3040,30,Catholic,1585,Our Lady of the Nativity School,144.896581,-37.756347,1360000.0,223.0
3040,30,Catholic,1625,Ave Maria College,144.897964,-37.756617999999996,1360000.0,223.0
3040,30,Catholic,1625,Ave Maria College,144.897964,-37.756617999999996,1360000.0,223.0
3040,30,Catholic,1625,Ave Maria College,144.897964,-37.756617999999996,1360000.0,223.0
3042,15,Government,5362,Niddrie Autistic School (interim name),144.88706200000001,-37.743926,1050000.0,99.0
3042,15,Government,5362,Niddrie Autistic School (interim name),144.88706200000001,-37.743926,1050000.0,99.0
3042,15,Government,5362,Niddrie Autistic School (interim name),144.88706200000001,-37.743926,1050000.0,99.0
3042,15,Government,5410,Niddrie Primary School,144.878433,-37.7308455,1050000.0,99.0
3042,15,Government,5410,Niddrie Primary School,144.878433,-37.7308455,1050000.0,99.0
3042,15,Government,5410,Niddrie Primary School,144.878433,-37.7308455,1050000.0,99.0
3042,15,Government,7275,Rosehill Secondary College,144.88618300000002,-37.746679,1050000.0,99.0
3042,15,Government,7275,Rosehill Secondary College,144.88618300000002,-37.746679,1050000.0,99.0
3042,15,Government,7275,Rosehill Secondary College,144.88618300000002,-37.746679,1050000.0,99.0
3042,15,Catholic,1534,St John Bosco's School,144.889028,-37.743657,1050000.0,99.0
3042,15,Catholic,1534,St John Bosco's School,144.889028,-37.743657,1050000.0,99.0
3042,15,Catholic,1534,St John Bosco's School,144.889028,-37.743657,1050000.0,99.0
3042,15,Catholic,1620,St Christopher's School,144.880249,-37.72501,1050000.0,99.0
3042,15,Catholic,1620,St Christopher's School,144.880249,-37.72501,1050000.0,99.0
3042,15,Catholic,1620,St Christopher's School,144.880249,-37.72501,1050000.0,99.0
3043,15,Government,4852,Tullamarine Primary School,144.87957,-37.702203999999995,648000.0,70.0
3043,15,Government,4852,Tullamarine Primary School,144.87957,-37.702203999999995,648000.0,70.0
3043,15,Government,4852,Tullamarine Primary School,144.87957,-37.702203999999995,648000.0,70.0
3043,15,Government,5007,Gladstone Park Primary School,144.886579,-37.687146000000006,648000.0,70.0
3043,15,Government,5007,Gladstone Park Primary School,144.886579,-37.687146000000006,648000.0,70.0
3043,15,Government,5007,Gladstone Park Primary School,144.886579,-37.687146000000006,648000.0,70.0
3043,15,Government,5093,Gladstone Views Primary School,144.89837,-37.689009999999996,648000.0,70.0
3043,15,Government,5093,Gladstone Views Primary School,144.89837,-37.689009999999996,648000.0,70.0
3043,15,Government,5093,Gladstone Views Primary School,144.89837,-37.689009999999996,648000.0,70.0
3043,15,Government,7858,Gladstone Park Secondary College,144.890003,-37.689766,648000.0,70.0
3043,15,Government,7858,Gladstone Park Secondary College,144.890003,-37.689766,648000.0,70.0
3043,15,Government,7858,Gladstone Park Secondary College,144.890003,-37.689766,648000.0,70.0
3043,15,Catholic,1735,School of the Good Shepherd,144.88945800000002,-37.693031,648000.0,70.0
3043,15,Catholic,1735,School of the Good Shepherd,144.88945800000002,-37.693031,648000.0,70.0
3043,15,Catholic,1735,School of the Good Shepherd,144.88945800000002,-37.693031,648000.0,70.0
3044,14,Government,3081,Pascoe Vale Primary School,144.937255,-37.731225,817000.0,257.0
3044,14,Government,3081,Pascoe Vale Primary School,144.937255,-37.731225,817000.0,257.0
3044,14,Government,4158,Westbreen Primary School,144.935476,-37.716291,817000.0,257.0
3044,14,Government,4158,Westbreen Primary School,144.935476,-37.716291,817000.0,257.0
3044,14,Government,4704,Pascoe Vale South Primary School,144.93561499999998,-37.745715999999994,817000.0,257.0
3044,14,Government,4704,Pascoe Vale South Primary School,144.93561499999998,-37.745715999999994,817000.0,257.0
3044,14,Government,4731,Pascoe Vale North Primary School,144.94848000000002,-37.721258,817000.0,257.0
3044,14,Government,4731,Pascoe Vale North Primary School,144.94848000000002,-37.721258,817000.0,257.0
3044,14,Government,8227,Pascoe Vale Girls Secondary College,144.935499,-37.717564,817000.0,257.0
3044,14,Government,8227,Pascoe Vale Girls Secondary College,144.935499,-37.717564,817000.0,257.0
3044,14,Catholic,1465,St Oliver Plunkett's School,144.941855,-37.730886,817000.0,257.0
3044,14,Catholic,1465,St Oliver Plunkett's School,144.941855,-37.730886,817000.0,257.0
3044,14,Catholic,2010,Antonine College,144.9427365,-37.74119138,817000.0,257.0
3044,14,Catholic,2010,Antonine College,144.9427365,-37.74119138,817000.0,257.0
3046,30,Government,4721,Oak Park Primary School,144.915042,-37.715528000000006,821000.0,117.0
3046,30,Government,4721,Oak Park Primary School,144.915042,-37.715528000000006,821000.0,117.0
3046,30,Government,4721,Oak Park Primary School,144.915042,-37.715528000000006,821000.0,117.0
3046,30,Government,4809,Glenroy West Primary School,144.908293,-37.704957,821000.0,117.0
3046,30,Government,4809,Glenroy West Primary School,144.908293,-37.704957,821000.0,117.0
3046,30,Government,4809,Glenroy West Primary School,144.908293,-37.704957,821000.0,117.0
3046,30,Government,4915,Glenroy Specialist School,144.92052919999998,-37.69935785,821000.0,117.0
3046,30,Government,4915,Glenroy Specialist School,144.92052919999998,-37.69935785,821000.0,117.0
3046,30,Government,4915,Glenroy Specialist School,144.92052919999998,-37.69935785,821000.0,117.0
3046,30,Government,5453,Belle Vue Park Primary School,144.943937,-37.701198,821000.0,117.0
3046,30,Government,5453,Belle Vue Park Primary School,144.943937,-37.701198,821000.0,117.0
3046,30,Government,5453,Belle Vue Park Primary School,144.943937,-37.701198,821000.0,117.0
3046,30,Government,5542,Glenroy Central Primary School,144.925037,-37.704276,821000.0,117.0
3046,30,Government,5542,Glenroy Central Primary School,144.925037,-37.704276,821000.0,117.0
3046,30,Government,5542,Glenroy Central Primary School,144.925037,-37.704276,821000.0,117.0
3046,30,Government,8893,Glenroy Secondary College,144.92499519999998,-37.70470214,821000.0,117.0
3046,30,Government,8893,Glenroy Secondary College,144.92499519999998,-37.70470214,821000.0,117.0
3046,30,Government,8893,Glenroy Secondary College,144.92499519999998,-37.70470214,821000.0,117.0
3046,30,Catholic,1545,Corpus Christi School,144.922802,-37.703891,821000.0,117.0
3046,30,Catholic,1545,Corpus Christi School,144.922802,-37.703891,821000.0,117.0
3046,30,Catholic,1545,Corpus Christi School,144.922802,-37.703891,821000.0,117.0
3046,30,Catholic,1616,St Francis de Sales School,144.921079,-37.718847,821000.0,117.0
3046,30,Catholic,1616,St Francis de Sales School,144.921079,-37.718847,821000.0,117.0
3046,30,Catholic,1616,St Francis de Sales School,144.921079,-37.718847,821000.0,117.0
3046,30,Catholic,1650,St Thomas More's School,144.944942,-37.707293,821000.0,117.0
3046,30,Catholic,1650,St Thomas More's School,144.944942,-37.707293,821000.0,117.0
3046,30,Catholic,1650,St Thomas More's School,144.944942,-37.707293,821000.0,117.0
3046,30,Independent,2080,Glenroy Private,144.9292633,-37.69777468,821000.0,117.0
3046,30,Independent,2080,Glenroy Private,144.9292633,-37.69777468,821000.0,117.0
3046,30,Independent,2080,Glenroy Private,144.9292633,-37.69777468,821000.0,117.0
3047,42,Government,4875,Broadmeadows Primary School,144.928493,-37.680191,563000.0,32.0
3047,42,Government,4875,Broadmeadows Primary School,144.928493,-37.680191,563000.0,32.0
3047,42,Government,4875,Broadmeadows Primary School,144.928493,-37.680191,563000.0,32.0
3047,42,Government,4950,Hume Valley School,144.927013,-37.672396,563000.0,32.0
3047,42,Government,4950,Hume Valley School,144.927013,-37.672396,563000.0,32.0
3047,42,Government,4950,Hume Valley School,144.927013,-37.672396,563000.0,32.0
3047,42,Government,5098,Broadmeadows Valley Primary School,144.914095,-37.681404,563000.0,32.0
3047,42,Government,5098,Broadmeadows Valley Primary School,144.914095,-37.681404,563000.0,32.0
3047,42,Government,5098,Broadmeadows Valley Primary School,144.914095,-37.681404,563000.0,32.0
3047,42,Government,5262,Broadmeadows Special Developmental School,144.914104,-37.68164744,563000.0,32.0
3047,42,Government,5262,Broadmeadows Special Developmental School,144.914104,-37.68164744,563000.0,32.0
3047,42,Government,5262,Broadmeadows Special Developmental School,144.914104,-37.68164744,563000.0,32.0
3047,42,Government,5524,Meadows Primary School,144.92956,-37.687539,563000.0,32.0
3047,42,Government,5524,Meadows Primary School,144.92956,-37.687539,563000.0,32.0
3047,42,Government,5524,Meadows Primary School,144.92956,-37.687539,563000.0,32.0
3047,42,Government,5546,Dallas Brooks Community Primary School,144.941852,-37.670302,563000.0,32.0
3047,42,Government,5546,Dallas Brooks Community Primary School,144.941852,-37.670302,563000.0,32.0
3047,42,Government,5546,Dallas Brooks Community Primary School,144.941852,-37.670302,563000.0,32.0
3047,42,Government,5555,Jacana School for Autism,144.913093,-37.687625,563000.0,32.0
3047,42,Government,5555,Jacana School for Autism,144.913093,-37.687625,563000.0,32.0
3047,42,Government,5555,Jacana School for Autism,144.913093,-37.687625,563000.0,32.0
3047,42,Government,8862,Hume Central Secondary College,144.915355,-37.680442,563000.0,32.0
3047,42,Government,8862,Hume Central Secondary College,144.915355,-37.680442,563000.0,32.0
3047,42,Government,8862,Hume Central Secondary College,144.915355,-37.680442,563000.0,32.0
3047,42,Catholic,1593,St Dominic's School,144.923702,-37.685055,563000.0,32.0
3047,42,Catholic,1593,St Dominic's School,144.923702,-37.685055,563000.0,32.0
3047,42,Catholic,1593,St Dominic's School,144.923702,-37.685055,563000.0,32.0
3047,42,Catholic,1653,Holy Child School,144.931984,-37.665735999999995,563000.0,32.0
3047,42,Catholic,1653,Holy Child School,144.931984,-37.665735999999995,563000.0,32.0
3047,42,Catholic,1653,Holy Child School,144.931984,-37.665735999999995,563000.0,32.0
3047,42,Independent,1947,Ilim College,144.930072,-37.668621,563000.0,32.0
3047,42,Independent,1947,Ilim College,144.930072,-37.668621,563000.0,32.0
3047,42,Independent,1947,Ilim College,144.930072,-37.668621,563000.0,32.0
3047,42,Catholic,1949,Penola Catholic College,144.918263,-37.687856,563000.0,32.0
3047,42,Catholic,1949,Penola Catholic College,144.918263,-37.687856,563000.0,32.0
3047,42,Catholic,1949,Penola Catholic College,144.918263,-37.687856,563000.0,32.0
3047,42,Independent,1958,Sirius College,144.93563830000002,-37.68471741,563000.0,32.0
3047,42,Independent,1958,Sirius College,144.93563830000002,-37.68471741,563000.0,32.0
3047,42,Independent,1958,Sirius College,144.93563830000002,-37.68471741,563000.0,32.0
3047,42,Independent,2238,My College,144.923692,-37.675751,563000.0,32.0
3047,42,Independent,2238,My College,144.923692,-37.675751,563000.0,32.0
3047,42,Independent,2238,My College,144.923692,-37.675751,563000.0,32.0
3048,8,Government,5186,Bethal Primary School,144.917819,-37.659196,538000.0,84.0
3048,8,Government,5186,Bethal Primary School,144.917819,-37.659196,538000.0,84.0
3048,8,Government,5227,Meadow Heights Primary School,144.923844,-37.650422999999996,538000.0,84.0
3048,8,Government,5227,Meadow Heights Primary School,144.923844,-37.650422999999996,538000.0,84.0
3048,8,Government,5554,Coolaroo South Primary School,144.930905,-37.66206,538000.0,84.0
3048,8,Government,5554,Coolaroo South Primary School,144.930905,-37.66206,538000.0,84.0
3048,8,Independent,1934,St Mary's Coptic Orthodox College,144.93121200000002,-37.65583,538000.0,84.0
3048,8,Independent,1934,St Mary's Coptic Orthodox College,144.93121200000002,-37.65583,538000.0,84.0
3049,2,Government,982,Westmeadows Primary School,144.89569699999998,-37.675649,620000.0,99.0
3049,2,Government,982,Westmeadows Primary School,144.89569699999998,-37.675649,620000.0,99.0
3051,5,Government,1402,North Melbourne Primary School,144.950637,-37.798733,1150000.0,76.0
3051,5,Catholic,98,St Michael's School,144.946246,-37.793305,1150000.0,76.0
3051,5,Catholic,605,St Aloysius College,144.942875,-37.792891999999995,1150000.0,76.0
3051,5,Catholic,2079,St Joseph's Flexible Learning Centre Melbourne,144.9549374,-37.80384382,1150000.0,76.0
3051,5,Independent,2111,River Nile School,144.955088,-37.805194,1150000.0,76.0
3052,3,Government,5023,Royal Childrens Hospital Education Institute,144.95096940000002,-37.79434935,1425000.0,25.0
3052,3,Government,8405,University High School,144.95538,-37.796982,1425000.0,25.0
3052,3,Government,8916,Parkville College,144.94736,-37.776815,1425000.0,25.0
3053,2,Government,2605,Carlton Gardens Primary School,144.969512,-37.802046999999995,1326000.0,37.0
3053,2,Government,4980,Carlton Primary School,144.97045,-37.795602,1326000.0,37.0
3054,6,Government,1252,Carlton North Primary School,144.973028,-37.791064,1650000.0,27.0
3054,6,Government,1252,Carlton North Primary School,144.973028,-37.791064,1650000.0,27.0
3054,6,Government,2955,Princes Hill Primary School,144.9681013,-37.78039994,1650000.0,27.0
3054,6,Government,2955,Princes Hill Primary School,144.9681013,-37.78039994,1650000.0,27.0
3054,6,Government,8245,Princes Hill Secondary College,144.96503,-37.783481,1650000.0,27.0
3054,6,Government,8245,Princes Hill Secondary College,144.96503,-37.783481,1650000.0,27.0
3055,4,Government,3585,Brunswick North Primary School,144.95043,-37.759837,966000.0,136.0
3055,4,Government,4304,Brunswick South West Primary School,144.943522,-37.770575,966000.0,136.0
3055,4,Government,4399,Brunswick North West Primary School,144.943592,-37.756708,966000.0,136.0
3055,4,Catholic,915,St Joseph's School,144.942984,-37.762289,966000.0,136.0
3057,3,Government,2743,Brunswick South Primary School,144.97253600000002,-37.778704,1176000.0,87.0
3057,3,Government,3179,Brunswick East Primary School,144.980001,-37.765271000000006,1176000.0,87.0
3057,3,Catholic,931,Our Lady Help of Christians School,144.977856,-37.776342,1176000.0,87.0
3058,22,Government,484,Coburg Primary School,144.968211,-37.741303,849000.0,111.0
3058,22,Government,484,Coburg Primary School,144.968211,-37.741303,849000.0,111.0
3058,22,Government,2837,Moreland Primary School,144.966478,-37.755046,849000.0,111.0
3058,22,Government,2837,Moreland Primary School,144.966478,-37.755046,849000.0,111.0
3058,22,Government,3941,Coburg West Primary School,144.947624,-37.74715,849000.0,111.0
3058,22,Government,3941,Coburg West Primary School,144.947624,-37.74715,849000.0,111.0
3058,22,Government,4543,Coburg North Primary School,144.951854,-37.736171,849000.0,111.0
3058,22,Government,4543,Coburg North Primary School,144.951854,-37.736171,849000.0,111.0
3058,22,Government,5261,Coburg Special Developmental School,144.951739,-37.732915999999996,849000.0,111.0
3058,22,Government,5261,Coburg Special Developmental School,144.951739,-37.732915999999996,849000.0,111.0
3058,22,Government,8849,Coburg High School,144.9728,-37.7407,849000.0,111.0
3058,22,Government,8849,Coburg High School,144.9728,-37.7407,849000.0,111.0
3058,22,Catholic,336,St Paul's School,144.96785500000001,-37.738929,849000.0,111.0
3058,22,Catholic,336,St Paul's School,144.96785500000001,-37.738929,849000.0,111.0
3058,22,Catholic,1265,St Fidelis' School,144.951561,-37.74984,849000.0,111.0
3058,22,Catholic,1265,St Fidelis' School,144.951561,-37.74984,849000.0,111.0
3058,22,Catholic,1459,St Bernard's School,144.972708,-37.747422,849000.0,111.0
3058,22,Catholic,1459,St Bernard's School,144.972708,-37.747422,849000.0,111.0
3058,22,Catholic,1661,Mercy College,144.964562,-37.730398,849000.0,111.0
3058,22,Catholic,1661,Mercy College,144.964562,-37.730398,849000.0,111.0
3058,22,Independent,1874,Australian International Academy of Education,144.966123,-37.736331,849000.0,111.0
3058,22,Independent,1874,Australian International Academy of Education,144.966123,-37.736331,849000.0,111.0
3059,5,Government,890,Greenvale Primary School,144.886181,-37.639828,730000.0,243.0
3059,5,Government,5412,Keelonith Primary School,144.878837,-37.623205,730000.0,243.0
3059,5,Catholic,1911,St Carlo Borromeo School,144.88863500000002,-37.653642,730000.0,243.0
3059,5,Independent,1978,Aitken College,144.890698,-37.627709,730000.0,243.0
3059,5,Catholic,2051,Kolbe Catholic College,144.909467,-37.615321,730000.0,243.0
3060,6,Government,3590,Fawkner Primary School,144.974756,-37.715235,715000.0,165.0
3060,6,Government,4876,Moomba Park Primary School,144.967219,-37.69576,715000.0,165.0
3060,6,Government,8894,John Fawkner Secondary College,144.97185869999998,-37.70271075,715000.0,165.0
3060,6,Catholic,1398,St Mark's School,144.963618,-37.716278,715000.0,165.0
3060,6,Catholic,1612,St Matthew's School,144.967951,-37.698156,715000.0,165.0
3060,6,Independent,1965,Darul Ulum College of Victoria,144.971692,-37.705178000000004,715000.0,165.0
3061,1,Government,5034,Campbellfield Heights Primary School,144.96587,-37.674326,580000.0,29.0
3064,60,Government,1051,Mickleham Primary School,144.876546,-37.563495,595000.0,227.0
3064,60,Government,1051,Mickleham Primary School,144.876546,-37.563495,595000.0,227.0
3064,60,Government,1051,Mickleham Primary School,144.876546,-37.563495,595000.0,227.0
3064,60,Government,4770,Craigieburn Primary School,144.933545,-37.582645,595000.0,227.0
3064,60,Government,4770,Craigieburn Primary School,144.933545,-37.582645,595000.0,227.0
3064,60,Government,4770,Craigieburn Primary School,144.933545,-37.582645,595000.0,227.0
3064,60,Government,5243,Craigieburn South Primary School,144.935852,-37.608753,595000.0,227.0
3064,60,Government,5243,Craigieburn South Primary School,144.935852,-37.608753,595000.0,227.0
3064,60,Government,5243,Craigieburn South Primary School,144.935852,-37.608753,595000.0,227.0
3064,60,Government,5342,Willmott Park Primary School,144.92259199999998,-37.591778000000005,595000.0,227.0
3064,60,Government,5342,Willmott Park Primary School,144.92259199999998,-37.591778000000005,595000.0,227.0
3064,60,Government,5342,Willmott Park Primary School,144.92259199999998,-37.591778000000005,595000.0,227.0
3064,60,Government,5443,Roxburgh Homestead Primary School,144.916279,-37.632064,595000.0,227.0
3064,60,Government,5443,Roxburgh Homestead Primary School,144.916279,-37.632064,595000.0,227.0
3064,60,Government,5443,Roxburgh Homestead Primary School,144.916279,-37.632064,595000.0,227.0
3064,60,Government,5485,Roxburgh Park Primary School,144.931401,-37.634239,595000.0,227.0
3064,60,Government,5485,Roxburgh Park Primary School,144.931401,-37.634239,595000.0,227.0
3064,60,Government,5485,Roxburgh Park Primary School,144.931401,-37.634239,595000.0,227.0
3064,60,Government,5493,Roxburgh Rise Primary School,144.923504,-37.616207,595000.0,227.0
3064,60,Government,5493,Roxburgh Rise Primary School,144.923504,-37.616207,595000.0,227.0
3064,60,Government,5493,Roxburgh Rise Primary School,144.923504,-37.616207,595000.0,227.0
3064,60,Government,5522,Aitken Creek Primary School,144.905568,-37.58175,595000.0,227.0
3064,60,Government,5522,Aitken Creek Primary School,144.905568,-37.58175,595000.0,227.0
3064,60,Government,5522,Aitken Creek Primary School,144.905568,-37.58175,595000.0,227.0
3064,60,Government,5545,Newbury Primary School,144.909548,-37.570989000000004,595000.0,227.0
3064,60,Government,5545,Newbury Primary School,144.909548,-37.570989000000004,595000.0,227.0
3064,60,Government,5545,Newbury Primary School,144.909548,-37.570989000000004,595000.0,227.0
3064,60,Government,5567,Aitken Hill Primary School,144.905558,-37.601714,595000.0,227.0
3064,60,Government,5567,Aitken Hill Primary School,144.905558,-37.601714,595000.0,227.0
3064,60,Government,5567,Aitken Hill Primary School,144.905558,-37.601714,595000.0,227.0
3064,60,Government,5579,Gaayip-Yagila Primary School,144.909089,-37.528608,595000.0,227.0
3064,60,Government,5579,Gaayip-Yagila Primary School,144.909089,-37.528608,595000.0,227.0
3064,60,Government,5579,Gaayip-Yagila Primary School,144.909089,-37.528608,595000.0,227.0
3064,60,Government,7082,Elevation Secondary College,144.890252,-37.598288000000004,595000.0,227.0
3064,60,Government,7082,Elevation Secondary College,144.890252,-37.598288000000004,595000.0,227.0
3064,60,Government,7082,Elevation Secondary College,144.890252,-37.598288000000004,595000.0,227.0
3064,60,Government,8407,Roxburgh College,144.930331,-37.63041,595000.0,227.0
3064,60,Government,8407,Roxburgh College,144.930331,-37.63041,595000.0,227.0
3064,60,Government,8407,Roxburgh College,144.930331,-37.63041,595000.0,227.0
3064,60,Government,8705,Craigieburn Secondary College,144.9359541,-37.60875112,595000.0,227.0
3064,60,Government,8705,Craigieburn Secondary College,144.9359541,-37.60875112,595000.0,227.0
3064,60,Government,8705,Craigieburn Secondary College,144.9359541,-37.60875112,595000.0,227.0
3064,60,Government,8853,Mount Ridley P-12 College,144.9231944,-37.58030966,595000.0,227.0
3064,60,Government,8853,Mount Ridley P-12 College,144.9231944,-37.58030966,595000.0,227.0
3064,60,Government,8853,Mount Ridley P-12 College,144.9231944,-37.58030966,595000.0,227.0
3064,60,Catholic,1807,Our Lady's School,144.931372,-37.598603000000004,595000.0,227.0
3064,60,Catholic,1807,Our Lady's School,144.931372,-37.598603000000004,595000.0,227.0
3064,60,Catholic,1807,Our Lady's School,144.931372,-37.598603000000004,595000.0,227.0
3064,60,Catholic,1951,Good Samaritan Catholic Primary School,144.934319,-37.62344,595000.0,227.0
3064,60,Catholic,1951,Good Samaritan Catholic Primary School,144.934319,-37.62344,595000.0,227.0
3064,60,Catholic,1951,Good Samaritan Catholic Primary School,144.934319,-37.62344,595000.0,227.0
3064,60,Independent,2052,Hume Anglican Grammar,144.931253,-37.56798,595000.0,227.0
3064,60,Independent,2052,Hume Anglican Grammar,144.931253,-37.56798,595000.0,227.0
3064,60,Independent,2052,Hume Anglican Grammar,144.931253,-37.56798,595000.0,227.0
3064,60,Catholic,2055,Mother Teresa School,144.93276200000003,-37.575224,595000.0,227.0
3064,60,Catholic,2055,Mother Teresa School,144.93276200000003,-37.575224,595000.0,227.0
3064,60,Catholic,2055,Mother Teresa School,144.93276200000003,-37.575224,595000.0,227.0
3064,60,Catholic,2218,Oscar Romero Catholic Primary School,144.896101,-37.581972,595000.0,227.0
3064,60,Catholic,2218,Oscar Romero Catholic Primary School,144.896101,-37.581972,595000.0,227.0
3064,60,Catholic,2218,Oscar Romero Catholic Primary School,144.896101,-37.581972,595000.0,227.0
3065,4,Government,450,Fitzroy Primary School,144.981511,-37.799603000000005,1393000.0,104.0
3065,4,Catholic,467,Academy of Mary Immaculate,144.974409,-37.803711,1393000.0,104.0
3065,4,Catholic,468,Sacred Heart School,144.978524,-37.802049,1393000.0,104.0
3065,4,Independent,2112,Brotherhood of St Laurence|David Scott School,144.976949,-37.804590000000005,1393000.0,104.0
3067,2,Government,1886,Abbotsford Primary School,144.99881399999998,-37.808979,1220000.0,75.0
3067,2,Independent,1905,Sophia Mundi Steiner School,145.005225,-37.803664000000005,1220000.0,75.0
3070,6,Government,1401,Northcote Primary School,144.99688,-37.771758,1490000.0,248.0
3070,6,Government,4177,Westgarth Primary School,145.005561,-37.776471,1490000.0,248.0
3070,6,Government,4679,Croxton Special School,144.98739780000002,-37.76399724,1490000.0,248.0
3070,6,Government,8180,Northcote High School,144.989706,-37.774156,1490000.0,248.0
3070,6,Catholic,151,St Joseph's School,144.996721,-37.774621,1490000.0,248.0
3070,6,Catholic,1386,Santa Maria College,145.00248,-37.770356,1490000.0,248.0
3071,8,Government,3139,Wales Street Primary School,145.008833,-37.761509999999994,1258000.0,159.0
3071,8,Government,3806,Penders Grove Primary School,145.01426999999998,-37.754517,1258000.0,159.0
3071,8,Government,3889,Thornbury Primary School,144.996748,-37.755425,1258000.0,159.0
3071,8,Government,6261,Virtual School Victoria,145.025701,-37.76204,1258000.0,159.0
3071,8,Government,6359,Victorian School Of Languages,145.0258329,-37.76194829999999,1258000.0,159.0
3071,8,Government,8797,Thornbury High School,145.0252135,-37.75649469,1258000.0,159.0
3071,8,Catholic,1108,St Mary's School,145.00165800000002,-37.756840000000004,1258000.0,159.0
3071,8,Catholic,1516,Holy Spirit School,145.01619,-37.760845,1258000.0,159.0
3072,13,Government,824,Preston South Primary School,145.00744699999998,-37.747867,994000.0,327.0
3072,13,Government,1494,Preston Primary School,145.01031,-37.730548,994000.0,327.0
3072,13,Government,3552,Yarra Me School,145.0181746,-37.73790557,994000.0,327.0
3072,13,Government,3885,Preston West Primary School,144.99553,-37.737365999999994,994000.0,327.0
3072,13,Government,4309,Bell Primary School,144.990613,-37.747698,994000.0,327.0
3072,13,Government,4646,Newlands Primary School,144.985377,-37.730113,994000.0,327.0
3072,13,Government,4764,Preston North East Primary School,145.029455,-37.733052,994000.0,327.0
3072,13,Government,7300,Northern College of the Arts and Technology,145.025372,-37.740069,994000.0,327.0
3072,13,Government,8241,Preston High School,145.006401,-37.741692,994000.0,327.0
3072,13,Catholic,152,Sacred Heart School,145.00376799999998,-37.744807,994000.0,327.0
3072,13,Catholic,1412,St Raphael's School,144.992623,-37.734097999999996,994000.0,327.0
3072,13,Independent,1788,St John's College Preston,144.998743,-37.747246000000004,994000.0,327.0
3072,13,Independent,1972,East Preston Islamic College,145.03621840000002,-37.73395414,994000.0,327.0
3073,14,Government,3960,Reservoir Primary School,145.00677,-37.711420000000004,757000.0,625.0
3073,14,Government,4686,Reservoir East Primary School,145.021837,-37.719975,757000.0,625.0
3073,14,Government,4711,Reservoir West Primary School,144.990229,-37.722134999999994,757000.0,625.0
3073,14,Government,5219,Northern School For Autism,145.02993419999999,-37.70058524,757000.0,625.0
3073,14,Government,5523,Reservoir Views Primary School,145.022725,-37.705518,757000.0,625.0
3073,14,Government,5544,William Ruthven Primary School,145.0027816,-37.69666885,757000.0,625.0
3073,14,Government,8708,Reservoir High School,145.029772,-37.722259,757000.0,625.0
3073,14,Government,8895,William Ruthven Secondary College,145.002774,-37.696666,757000.0,625.0
3073,14,Catholic,1289,St Gabriel's School,145.005121,-37.718019,757000.0,625.0
3073,14,Catholic,1438,Holy Name School,145.018574,-37.730261,757000.0,625.0
3073,14,Catholic,1580,St Stephen's School,145.019202,-37.711568,757000.0,625.0
3073,14,Catholic,1763,St Joseph the Worker School,144.99292,-37.702216,757000.0,625.0
3073,14,Independent,1961,Maharishi School of the Age of Enlightenment,145.019467,-37.704377,757000.0,625.0
3073,14,Independent,2110,Preston Reservoir Adult Community Education Inc | PRACE College,145.009255,-37.698704,757000.0,625.0
3074,8,Government,631,Thomastown Primary School,145.011495,-37.682271,655000.0,141.0
3074,8,Government,4827,Thomastown East Primary School,145.024899,-37.680325,655000.0,141.0
3074,8,Government,4976,Lalor East Primary School,145.035535,-37.67658,655000.0,141.0
3074,8,Government,4999,Thomastown West Primary School,145.0007873,-37.67870395,655000.0,141.0
3074,8,Government,5134,Thomastown Meadows Primary School,144.993096,-37.682589,655000.0,141.0
3074,8,Government,8383,Thomastown Secondary College,145.0019385,-37.67871605,655000.0,141.0
3074,8,Catholic,1733,St John XXIII Primary School,145.03920369999997,-37.67842204,655000.0,141.0
3074,8,Catholic,1752,St Clare's School,144.9977174,-37.67775056,655000.0,141.0
3078,8,Government,2711,Fairfield Primary School,145.020401,-37.777993,1373000.0,67.0
3078,8,Government,2711,Fairfield Primary School,145.020401,-37.777993,1373000.0,67.0
3078,8,Government,3599,Alphington Primary School,145.032006,-37.783522999999995,1373000.0,67.0
